time,step,quantity,kperp,value
3.000897399522725,241,upar,39.5,0.0
3.000897399522725,241,upar,40.5,0.0
3.000897399522725,241,upar,41.5,0.0
3.000897399522725,241,upar,42.5,0.0
3.000897399522725,241,upar,43.5,0.0
3.000897399522725,241,upar,44.5,0.0
3.000897399522725,241,upar,45.5,0.0
3.000897399522725,241,dbpar,0.5,0.00023369251717425053
3.000897399522725,241,dbpar,1.5,0.0006557793668539317
3.000897399522725,241,dbpar,2.5,0.0006476881030671043
3.000897399522725,241,dbpar,3.5,0.0002577439795960427
3.000897399522725,241,dbpar,4.5,0.0001676632321968492
3.000897399522725,241,dbpar,5.5,0.00013621416728763257
3.000897399522725,241,dbpar,6.5,7.021383663910657e-05
3.000897399522725,241,dbpar,7.5,6.060935117298989e-05
3.000897399522725,241,dbpar,8.5,4.7944295115160594e-05
3.000897399522725,241,dbpar,9.5,2.7671188124483656e-05
3.000897399522725,241,dbpar,10.5,2.4987732943546814e-05
3.000897399522725,241,dbpar,11.5,1.626513942964072e-05
3.000897399522725,241,dbpar,12.5,1.498268378621559e-05
3.000897399522725,241,dbpar,13.5,1.0704721870536267e-05
3.000897399522725,241,dbpar,14.5,7.463871287535541e-06
3.000897399522725,241,dbpar,15.5,5.411279094614543e-06
3.000897399522725,241,dbpar,16.5,3.933679245124624e-06
3.000897399522725,241,dbpar,17.5,3.294962634008273e-06
3.000897399522725,241,dbpar,18.5,2.3278168516782767e-06
3.000897399522725,241,dbpar,19.5,1.4377676536173207e-06
3.000897399522725,241,dbpar,20.5,1.0395839006380812e-06
3.000897399522725,241,dbpar,21.5,7.741319126871738e-07
3.000897399522725,241,dbpar,22.5,2.2095267805271258e-07
3.000897399522725,241,dbpar,23.5,9.37298578347401e-08
3.000897399522725,241,dbpar,24.5,4.517467957222786e-08
3.000897399522725,241,dbpar,25.5,1.6314467170035197e-08
3.000897399522725,241,dbpar,26.5,6.492347370706574e-09
3.000897399522725,241,dbpar,27.5,2.3931793547916683e-09
3.000897399522725,241,dbpar,28.5,7.022746923554623e-10
3.000897399522725,241,dbpar,29.5,3.4377835248930014e-10
3.000897399522725,241,dbpar,30.5,0.0
3.000897399522725,241,dbpar,31.5,0.0
3.000897399522725,241,dbpar,32.5,0.0
3.000897399522725,241,dbpar,33.5,0.0
3.000897399522725,241,dbpar,34.5,0.0
3.000897399522725,241,dbpar,35.5,0.0
3.000897399522725,241,dbpar,36.5,0.0
3.000897399522725,241,dbpar,37.5,0.0
3.000897399522725,241,dbpar,38.5,0.0
3.000897399522725,241,dbpar,39.5,0.0
3.000897399522725,241,dbpar,40.5,0.0
3.000897399522725,241,dbpar,41.5,0.0
3.000897399522725,241,dbpar,42.5,0.0
3.000897399522725,241,dbpar,43.5,0.0
3.000897399522725,241,dbpar,44.5,0.0
3.000897399522725,241,dbpar,45.5,0.0
3.000897399522725,241,z_plus,0.5,0.0
3.000897399522725,241,z_plus,1.5,0.11855017175982527
3.000897399522725,241,z_plus,2.5,0.197339329226034
3.000897399522725,241,z_plus,3.5,0.08312740231505109
3.000897399522725,241,z_plus,4.5,0.034777081928417046
3.000897399522725,241,z_plus,5.5,0.029536370374704038
3.000897399522725,241,z_plus,6.5,0.01577397793279707
3.000897399522725,241,z_plus,7.5,0.013353015156005534
3.000897399522725,241,z_plus,8.5,0.01006098848473041
3.000897399522725,241,z_plus,9.5,0.006822061069582263
3.000897399522725,241,z_plus,10.5,0.005830659865195773
3.000897399522725,241,z_plus,11.5,0.0037532492954085333
3.000897399522725,241,z_plus,12.5,0.003485656753643683
3.000897399522725,241,z_plus,13.5,0.0026224708239770108
3.000897399522725,241,z_plus,14.5,0.0017477453963012511
3.000897399522725,241,z_plus,15.5,0.0013581631545232472
3.000897399522725,241,z_plus,16.5,0.0009973370984069202
3.000897399522725,241,z_plus,17.5,0.000852431699763232
3.000897399522725,241,z_plus,18.5,0.0006174749334905966
3.000897399522725,241,z_plus,19.5,0.00043184406088363306
3.000897399522725,241,z_plus,20.5,0.00029737709653524533
3.000897399522725,241,z_plus,21.5,0.00024402370199651442
3.000897399522725,241,z_plus,22.5,7.213967979863134e-05
3.000897399522725,241,z_plus,23.5,2.9910519725427693e-05
3.000897399522725,241,z_plus,24.5,1.7580897892027925e-05
3.000897399522725,241,z_plus,25.5,7.801490709045331e-06
3.000897399522725,241,z_plus,26.5,3.4176520927109285e-06
3.000897399522725,241,z_plus,27.5,1.2450121565712894e-06
3.000897399522725,241,z_plus,28.5,3.7997941709034855e-07
3.000897399522725,241,z_plus,29.5,2.0991358724932742e-07
3.000897399522725,241,z_plus,30.5,0.0
3.000897399522725,241,z_plus,31.5,0.0
3.000897399522725,241,z_plus,32.5,0.0
3.000897399522725,241,z_plus,33.5,0.0
3.000897399522725,241,z_plus,34.5,0.0
3.000897399522725,241,z_plus,35.5,0.0
3.000897399522725,241,z_plus,36.5,0.0
3.000897399522725,241,z_plus,37.5,0.0
3.000897399522725,241,z_plus,38.5,0.0
3.000897399522725,241,z_plus,39.5,0.0
3.000897399522725,241,z_plus,40.5,0.0
3.000897399522725,241,z_plus,41.5,0.0
3.000897399522725,241,z_plus,42.5,0.0
3.000897399522725,241,z_plus,43.5,0.0
3.000897399522725,241,z_plus,44.5,0.0
3.000897399522725,241,z_plus,45.5,0.0
3.000897399522725,241,z_minus,0.5,0.0
3.000897399522725,241,z_minus,1.5,0.074917023500988
3.000897399522725,241,z_minus,2.5,0.1442421801239816
3.000897399522725,241,z_minus,3.5,0.04220927379986367
3.000897399522725,241,z_minus,4.5,0.03530438998208733
3.000897399522725,241,z_minus,5.5,0.024002046538777227
3.000897399522725,241,z_minus,6.5,0.014009740156822489
3.000897399522725,241,z_minus,7.5,0.011463226575106603
3.000897399522725,241,z_minus,8.5,0.008616456403521341
3.000897399522725,241,z_minus,9.5,0.00546467468750615
3.000897399522725,241,z_minus,10.5,0.004744396009151544
3.000897399522725,241,z_minus,11.5,0.003318182708031485
3.000897399522725,241,z_minus,12.5,0.0033115516666626845
3.000897399522725,241,z_minus,13.5,0.0024409063724776937
3.000897399522725,241,z_minus,14.5,0.0017225698574136526
3.000897399522725,241,z_minus,15.5,0.0013993439267739065
3.000897399522725,241,z_minus,16.5,0.0010432490590870545
3.000897399522725,241,z_minus,17.5,0.0008943174790694375
3.000897399522725,241,z_minus,18.5,0.0006192087817578829
3.000897399522725,241,z_minus,19.5,0.00042691000768365695
3.000897399522725,241,z_minus,20.5,0.00033309893108955115
3.000897399522725,241,z_minus,21.5,0.0002627776497223269
3.000897399522725,241,z_minus,22.5,8.994514475991316e-05
3.000897399522725,241,z_minus,23.5,3.845465777843033e-05
3.000897399522725,241,z_minus,24.5,1.9588053121483862e-05
3.000897399522725,241,z_minus,25.5,8.440084099635029e-06
3.000897399522725,241,z_minus,26.5,3.752814755321355e-06
3.000897399522725,241,z_minus,27.5,1.3482089447428275e-06
3.000897399522725,241,z_minus,28.5,3.8544504693564263e-07
3.000897399522725,241,z_minus,29.5,2.025903192187864e-07
3.000897399522725,241,z_minus,30.5,0.0
3.000897399522725,241,z_minus,31.5,0.0
3.000897399522725,241,z_minus,32.5,0.0
3.000897399522725,241,z_minus,33.5,0.0
3.000897399522725,241,z_minus,34.5,0.0
3.000897399522725,241,z_minus,35.5,0.0
3.000897399522725,241,z_minus,36.5,0.0
3.000897399522725,241,z_minus,37.5,0.0
3.000897399522725,241,z_minus,38.5,0.0
3.000897399522725,241,z_minus,39.5,0.0
3.000897399522725,241,z_minus,40.5,0.0
3.000897399522725,241,z_minus,41.5,0.0
3.000897399522725,241,z_minus,42.5,0.0
3.000897399522725,241,z_minus,43.5,0.0
3.000897399522725,241,z_minus,44.5,0.0
3.000897399522725,241,z_minus,45.5,0.0
4.0,352,u_perp,0.5,0.0
4.0,352,u_perp,1.5,0.14721313439982553
4.0,352,u_perp,2.5,0.15676210700187218
4.0,352,u_perp,3.5,0.06831473592325343
4.0,352,u_perp,4.5,0.03064746661880511
4.0,352,u_perp,5.5,0.02727782967328149
4.0,352,u_perp,6.5,0.016632471376382546
4.0,352,u_perp,7.5,0.015489539534337748
4.0,352,u_perp,8.5,0.012957762285443236
4.0,352,u_perp,9.5,0.008738479124376499
4.0,352,u_perp,10.5,0.008094424480716076
4.0,352,u_perp,11.5,0.0057442930580086276
4.0,352,u_perp,12.5,0.005600333699760243
4.0,352,u_perp,13.5,0.004150046898683342
4.0,352,u_perp,14.5,0.0032543939061998746
4.0,352,u_perp,15.5,0.002654848511122099
4.0,352,u_perp,16.5,0.0019209048819902946
4.0,352,u_perp,17.5,0.0016277998141716141
4.0,352,u_perp,18.5,0.001168197537363437
4.0,352,u_perp,19.5,0.0007767942966933508
4.0,352,u_perp,20.5,0.0006002772456707304
4.0,352,u_perp,21.5,0.0004843950171741673
4.0,352,u_perp,22.5,0.0001577031872965311
4.0,352,u_perp,23.5,7.248813016948636e-05
4.0,352,u_perp,24.5,4.080225238236646e-05
4.0,352,u_perp,25.5,1.6136076676675886e-05
4.0,352,u_perp,26.5,6.857909373994889e-06
4.0,352,u_perp,27.5,2.5043905435215845e-06
4.0,352,u_perp,28.5,5.745189083667798e-07
4.0,352,u_perp,29.5,3.196014146760971e-07
4.0,352,u_perp,30.5,0.0
4.0,352,u_perp,31.5,0.0
4.0,352,u_perp,32.5,0.0
4.0,352,u_perp,33.5,0.0
4.0,352,u_perp,34.5,0.0
4.0,352,u_perp,35.5,0.0
4.0,352,u_perp,36.5,0.0
4.0,352,u_perp,37.5,0.0
4.0,352,u_perp,38.5,0.0
4.0,352,u_perp,39.5,0.0
4.0,352,u_perp,40.5,0.0
4.0,352,u_perp,41.5,0.0
4.0,352,u_perp,42.5,0.0
4.0,352,u_perp,43.5,0.0
4.0,352,u_perp,44.5,0.0
4.0,352,u_perp,45.5,0.0
4.0,352,b_perp,0.5,0.0
4.0,352,b_perp,1.5,0.11127616346566148
4.0,352,b_perp,2.5,0.1803982362379912
4.0,352,b_perp,3.5,0.08210554367907084
4.0,352,b_perp,4.5,0.0531241427553343
4.0,352,b_perp,5.5,0.04663653523599703
4.0,352,b_perp,6.5,0.02386205881630333
4.0,352,b_perp,7.5,0.023007768619837853
4.0,352,b_perp,8.5,0.019014770335984157
4.0,352,b_perp,9.5,0.013123764949069364
4.0,352,b_perp,10.5,0.012190453501393094
4.0,352,b_perp,11.5,0.008673774446877185
4.0,352,b_perp,12.5,0.008222197269468915
4.0,352,b_perp,13.5,0.006675590883929421
4.0,352,b_perp,14.5,0.004848075227585626
4.0,352,b_perp,15.5,0.0039818258116024905
4.0,352,b_perp,16.5,0.00294181541033409
4.0,352,b_perp,17.5,0.0025283974899289055
4.0,352,b_perp,18.5,0.0019449149323018569
4.0,352,b_perp,19.5,0.001332192287810517
4.0,352,b_perp,20.5,0.0010084081262102405
4.0,352,b_perp,21.5,0.0008169904522682001
4.0,352,b_perp,22.5,0.000287851167943248
4.0,352,b_perp,23.5,0.0001409628064789627
4.0,352,b_perp,24.5,8.399453194433742e-05
4.0,352,b_perp,25.5,3.571453331611927e-05
4.0,352,b_perp,26.5,1.710131250990129e-05
4.0,352,b_perp,27.5,6.539645426786638e-06
4.0,352,b_perp,28.5,2.0857194337932877e-06
4.0,352,b_perp,29.5,1.228383957120423e-06
4.0,352,b_perp,30.5,0.0
4.0,352,b_perp,31.5,0.0
4.0,352,b_perp,32.5,0.0
4.0,352,b_perp,33.5,0.0
4.0,352,b_perp,34.5,0.0
4.0,352,b_perp,35.5,0.0
4.0,352,b_perp,36.5,0.0
4.0,352,b_perp,37.5,0.0
4.0,352,b_perp,38.5,0.0
4.0,352,b_perp,39.5,0.0
4.0,352,b_perp,40.5,0.0
4.0,352,b_perp,41.5,0.0
4.0,352,b_perp,42.5,0.0
4.0,352,b_perp,43.5,0.0
4.0,352,b_perp,44.5,0.0
4.0,352,b_perp,45.5,0.0
4.0,352,upar,0.5,0.00036899889131956166
4.0,352,upar,1.5,0.0005948426833864487
4.0,352,upar,2.5,0.0005481066688008455
4.0,352,upar,3.5,0.0002659611087067609
4.0,352,upar,4.5,0.00019356239266347518
4.0,352,upar,5.5,0.00017492495929904026
4.0,352,upar,6.5,0.00010191287569977866
4.0,352,upar,7.5,9.436043312149155e-05
4.0,352,upar,8.5,7.54627654215513e-05
4.0,352,upar,9.5,5.1856452950664206e-05
4.0,352,upar,10.5,4.6152042405753376e-05
4.0,352,upar,11.5,3.340821730070635e-05
4.0,352,upar,12.5,3.1340533782174875e-05
4.0,352,upar,13.5,2.4202017341682767e-05
4.0,352,upar,14.5,1.8924349559754945e-05
4.0,352,upar,15.5,1.5007097105203316e-05
4.0,352,upar,16.5,1.1496460439634279e-05
4.0,352,upar,17.5,9.884402079199388e-06
4.0,352,upar,18.5,6.7865492611169905e-06
4.0,352,upar,19.5,4.836955708691093e-06
4.0,352,upar,20.5,3.5108608906929237e-06
4.0,352,upar,21.5,2.8959960036474037e-06
4.0,352,upar,22.5,1.0171243487188519e-06
4.0,352,upar,23.5,4.761380776913659e-07
4.0,352,upar,24.5,2.418875109762621e-07
4.0,352,upar,25.5,1.0068115179995438e-07
4.0,352,upar,26.5,4.1999136251012604e-08
4.0,352,upar,27.5,1.6333388591059107e-08
4.0,352,upar,28.5,4.7742167436651124e-09
4.0,352,upar,29.5,2.5601818003499875e-09
4.0,352,upar,30.5,0.0
4.0,352,upar,31.5,0.0
4.0,352,upar,32.5,0.0
4.0,352,upar,33.5,0.0
4.0,352,upar,34.5,0.0
4.0,352,upar,35.5,0.0
4.0,352,upar,36.5,0.0
4.0,352,upar,37.5,0.0
4.0,352,upar,38.5,0.0
4.0,352,upar,39.5,0.0
4.0,352,upar,40.5,0.0
4.0,352,upar,41.5,0.0
4.0,352,upar,42.5,0.0
4.0,352,upar,43.5,0.0
4.0,352,upar,44.5,0.0
4.0,352,upar,45.5,0.0
4.0,352,dbpar,0.5,0.0002179953456539318
4.0,352,dbpar,1.5,0.00062239998948814
4.0,352,dbpar,2.5,0.0006060209137343028
4.0,352,dbpar,3.5,0.00026843172699331285
4.0,352,dbpar,4.5,0.00019449471509795443
4.0,352,dbpar,5.5,0.00018755800384341966
4.0,352,dbpar,6.5,0.00011423738650456275
4.0,352,dbpar,7.5,0.00010264012376664619
4.0,352,dbpar,8.5,8.197482309031388e-05
4.0,352,dbpar,9.5,5.663803787047186e-05
4.0,352,dbpar,10.5,5.180874636471849e-05
4.0,352,dbpar,11.5,3.448134178233631e-05
4.0,352,dbpar,12.5,3.150737655309215e-05
4.0,352,dbpar,13.5,2.6187789097949772e-05
4.0,352,dbpar,14.5,1.8371065334712616e-05
4.0,352,dbpar,15.5,1.495043519099834e-05
4.0,352,dbpar,16.5,1.1221818081844642e-05
4.0,352,dbpar,17.5,9.53212433472855e-06
4.0,352,dbpar,18.5,6.4810575057678955e-06
4.0,352,dbpar,19.5,4.527699907225609e-06
4.0,352,dbpar,20.5,3.4870923152549673e-06
4.0,352,dbpar,21.5,3.009906806938923e-06
4.0,352,dbpar,22.5,1.0035461048247972e-06
4.0,352,dbpar,23.5,4.636515032040377e-07
4.0,352,dbpar,24.5,2.3816100805999769e-07
4.0,352,dbpar,25.5,9.765259700954588e-08
4.0,352,dbpar,26.5,4.350579594986823e-08
4.0,352,dbpar,27.5,1.4193964221284014e-08
4.0,352,dbpar,28.5,4.583840697285263e-09
4.0,352,dbpar,29.5,2.4697518048150877e-09
4.0,352,dbpar,30.5,0.0
4.0,352,dbpar,31.5,0.0
4.0,352,dbpar,32.5,0.0
4.0,352,dbpar,33.5,0.0
4.0,352,dbpar,34.5,0.0
4.0,352,dbpar,35.5,0.0
4.0,352,dbpar,36.5,0.0
4.0,352,dbpar,37.5,0.0
4.0,352,dbpar,38.5,0.0
4.0,352,dbpar,39.5,0.0
4.0,352,dbpar,40.5,0.0
4.0,352,dbpar,41.5,0.0
4.0,352,dbpar,42.5,0.0
4.0,352,dbpar,43.5,0.0
4.0,352,dbpar,44.5,0.0
4.0,352,dbpar,45.5,0.0
4.0,352,z_plus,0.5,0.0
4.0,352,z_plus,1.5,0.1742169815571127
4.0,352,z_plus,2.5,0.19730925483102896
4.0,352,z_plus,3.5,0.09996839655643874
4.0,352,z_plus,4.5,0.0509701570174319
4.0,352,z_plus,5.5,0.0416530102523238
4.0,352,z_plus,6.5,0.022693315702612574
4.0,352,z_plus,7.5,0.021688498262612866
4.0,352,z_plus,8.5,0.018989285487607838
4.0,352,z_plus,9.5,0.01224416549350339
4.0,352,z_plus,10.5,0.011068682859224058
4.0,352,z_plus,11.5,0.00823138818981905
4.0,352,z_plus,12.5,0.007732189454556428
4.0,352,z_plus,13.5,0.005845233763939029
4.0,352,z_plus,14.5,0.00448303765185394
4.0,352,z_plus,15.5,0.0038214766038480712
4.0,352,z_plus,16.5,0.0026727360448812417
4.0,352,z_plus,17.5,0.0022518914814932804
4.0,352,z_plus,18.5,0.0016324316933205936
4.0,352,z_plus,19.5,0.0011084278252875815
4.0,352,z_plus,20.5,0.0008254713149037903
4.0,352,z_plus,21.5,0.0006341669096677698
4.0,352,z_plus,22.5,0.00020801033596734426
4.0,352,z_plus,23.5,9.877316972518756e-05
4.0,352,z_plus,24.5,5.608956902985937e-05
4.0,352,z_plus,25.5,2.3466580657347063e-05
4.0,352,z_plus,26.5,1.058838382337251e-05
4.0,352,z_plus,27.5,4.162197372423975e-06
4.0,352,z_plus,28.5,1.1576543152215797e-06
4.0,352,z_plus,29.5,7.106959501713902e-07
4.0,352,z_plus,30.5,0.0
4.0,352,z_plus,31.5,0.0
4.0,352,z_plus,32.5,0.0
4.0,352,z_plus,33.5,0.0
4.0,352,z_plus,34.5,0.0
4.0,352,z_plus,35.5,0.0
4.0,352,z_plus,36.5,0.0
4.0,352,z_plus,37.5,0.0
4.0,352,z_plus,38.5,0.0
4.0,352,z_plus,39.5,0.0
4.0,352,z_plus,40.5,0.0
4.0,352,z_plus,41.5,0.0
4.0,352,z_plus,42.5,0.0
4.0,352,z_plus,43.5,0.0
4.0,352,z_plus,44.5,0.0
4.0,352,z_plus,45.5,0.0
4.0,352,z_minus,0.5,0.0
4.0,352,z_minus,1.5,0.0842723163083743
4.0,352,z_minus,2.5,0.1398510884088343
4.0,352,z_minus,3.5,0.05045188304588563
4.0,352,z_minus,4.5,0.03280145235670748
4.0,352,z_minus,5.5,0.032261354656954795
4.0,352,z_minus,6.5,0.01780121449007328
4.0,352,z_minus,7.5,0.016808809891562755
4.0,352,z_minus,8.5,0.012983247133819624
4.0,352,z_minus,9.5,0.00961807857994245
4.0,352,z_minus,10.5,0.00921619512288514
4.0,352,z_minus,11.5,0.006186679315066782
4.0,352,z_minus,12.5,0.006090341514672705
4.0,352,z_minus,13.5,0.004980404018673751
4.0,352,z_minus,14.5,0.003619431481931571
4.0,352,z_minus,15.5,0.0028151977188765197
4.0,352,z_minus,16.5,0.0021899842474431374
4.0,352,z_minus,17.5,0.0019043058226072397
4.0,352,z_minus,18.5,0.0014806807763447067
4.0,352,z_minus,19.5,0.0010005587592162865
4.0,352,z_minus,20.5,0.0007832140569771804
4.0,352,z_minus,21.5,0.0006672185597745962
4.0,352,z_minus,22.5,0.0002375440192724351
4.0,352,z_minus,23.5,0.0001146777669232614
4.0,352,z_minus,24.5,6.870721529684472e-05
4.0,352,z_minus,25.5,2.838402933544811e-05
4.0,352,z_minus,26.5,1.3370838060523653e-05
4.0,352,z_minus,27.5,4.8818385978842445e-06
4.0,352,z_minus,28.5,1.5025840269384893e-06
4.0,352,z_minus,29.5,8.372894216251292e-07
4.0,352,z_minus,30.5,0.0
4.0,352,z_minus,31.5,0.0
4.0,352,z_minus,32.5,0.0
4.0,352,z_minus,33.5,0.0
4.0,352,z_minus,34.5,0.0
4.0,352,z_minus,35.5,0.0
4.0,352,z_minus,36.5,0.0
4.0,352,z_minus,37.5,0.0
4.0,352,z_minus,38.5,0.0
4.0,352,z_minus,39.5,0.0
4.0,352,z_minus,40.5,0.0
4.0,352,z_minus,41.5,0.0
4.0,352,z_minus,42.5,0.0
4.0,352,z_minus,43.5,0.0
4.0,352,z_minus,44.5,0.0
4.0,352,z_minus,45.5,0.0
